Month,USBPPRVTO,USCMSSATP,USCSALETP,USCSAVGEA,USCSHP10E,USCSHP20E,USCSMEDEA,USCSPFEDB,USCSPSTLB,USEM23..O,USEM236.O,USEM2361O,USEM2362O,USEM237.O,USEM2380O,USEM238NO,USEM531.O,USEXCNDOO,USEXHOMEO,USEXHOUSE,USHAUTHPP,USHBEGUNP,USHCOMPLP,USHCSA1.P,USHCSO1.P,USHK23..G,USHK23..O,USHKA23.G,USHMSCO1P,USHMSSAEP,USHMSSATP,USHNSA1.P,USHNSO1.P,USHOUSATE,USHOUSE.O,USHOUSEM,USHOUSEP,USHOUSESE,USHPAVGEA,USHPMEDEA,USHPPURME,USHSALE1O,USHSALEEP,USHSALETP,USHSAPSOO,USHSAVGEA,USHSMEDEA,USHSOLD1P,USHSOLDEP,USHUNDERP,USHUSA1.P,USHUSO1.P,USICBCMLB,USICBFUNB,USICBHASB,USICBNRSB,USICBOFFB,USICBPOWB,USICBRESB,USICBTRNB,USICNCMLB,USICNCOMB,USICNDISB,USICNEDUB,USICNFUNB,USICNHASB,USICNINNB,USICNMEDB,USICNMFGB,USICNNRSB,USICNOFFB,USICNPOWB,USICNPUBB,USICNRESB,USICNTRNB,USICNWATB,USICPCMLB,USICPCOMB,USICPFUNB,USICPINNB,USICPMFGB,USICPOFFB,USICPPOWB,USICPRESB,USICPTRNB,USIP325NG,USIP3273G,USIP327CG,USIP327RG,USIP331BG,USIP333CG,USIPMCNSG,USJCUTCNP,USJCUTREP,USMEMCOOH,USMEMI23H,USMEMI53H,USMGPCE1A,USMGPCN1A,USNAHB1E,USNAHB1P,USNAHBBT,USNAHBMI,USNCPRIVB,USNEWCONB,USPHSI..G,USPVHCONE,USPVHOUCE,USTCBHEP,USTCBHEW,USTCBHEX,USWH23..O
200403,2066.00000,4.40000,295.00000,223900.00000,169.50000,156.96000,186600.00000,18.30000,202.90000,6887.00000,1604.20000,875.70000,728.50000,902.50000,2078.80000,2301.30000,1403.90000,802.00000,6660.00000,5860.00000,190.70000,173.80000,137.00000,82.00000,29.00000,101.20000,38.60000,NaN,4.50000,4.40000,4.40000,62.00000,53.00000,2019.00000,1998.00000,209600.00000,261000.00000,1276.00000,230800.00000,182700.00000,185.06000,381.00000,2150.00000,2445.00000,3.60000,230000.00000,183000.00000,123.00000,467.00000,1186.60000,231.00000,41.00000,3.71900,8.55200,60.00400,216.27200,9.85400,6.92900,4.95000,18.59100,63.80500,14.68300,17.96900,74.16200,16.58700,60.29400,11.91100,32.03100,21.78600,449.32800,42.26600,36.08500,221.22200,511.61800,25.38200,13.18400,60.08500,14.57000,8.03500,11.27400,21.68100,32.41300,29.15700,506.66800,6.79100,114.49530,93.83910,111.46230,89.99230,85.92440,72.85420,93.30580,NaN,0.00000,95.00000,104.00000,73.00000,243.70000,283.90000,74.00000,73.00000,49.00000,66.00000,739.72400,960.94600,120.90000,1219.00000,1794.00000,4.20000,1.40000,1.80000,NaN
200404,2070.00000,4.00000,269.00000,225100.00000,172.47000,159.34000,190300.00000,19.40000,202.40000,6901.00000,1604.10000,876.20000,727.90000,902.50000,2088.50000,2305.70000,1410.50000,808.00000,6730.00000,5920.00000,192.50000,179.50000,152.00000,87.00000,20.00000,99.30000,37.90000,NaN,4.30000,4.30000,4.30000,60.00000,49.00000,2043.00000,2003.00000,222300.00000,269300.00000,1186.00000,237600.00000,186100.00000,186.65000,383.00000,2120.00000,2389.00000,4.00000,236000.00000,187000.00000,109.00000,534.00000,1210.90000,235.00000,40.00000,3.89600,8.56500,60.41800,216.25300,9.15900,7.29000,5.51200,18.30600,66.00500,14.81200,18.00400,73.93200,16.65200,60.65600,11.97000,33.06200,21.52500,449.69000,41.97900,33.90900,221.76500,518.07100,24.89900,12.98300,62.10900,14.71300,8.08700,11.42200,21.35100,32.82000,26.61900,512.55900,6.59300,113.06770,93.84450,113.16760,89.63810,79.70650,73.20510,93.17600,NaN,0.00000,103.00000,99.00000,105.00000,255.50000,292.90000,76.00000,76.00000,50.00000,69.00000,745.99600,967.76100,117.40000,1222.00000,1938.00000,3.60000,0.80000,2.00000,NaN
200405,2150.00000,3.80000,257.00000,233000.00000,175.54000,161.75000,194100.00000,19.10000,199.80000,6948.00000,1625.00000,890.80000,734.20000,903.30000,2098.50000,2321.40000,1422.20000,818.00000,6850.00000,6030.00000,188.40000,187.60000,159.50000,86.00000,27.00000,101.30000,38.30000,NaN,3.90000,4.30000,4.20000,55.00000,42.00000,2129.00000,1981.00000,211700.00000,260400.00000,1241.00000,244000.00000,193200.00000,188.43000,383.00000,2160.00000,2417.00000,3.80000,243000.00000,193000.00000,115.00000,548.00000,1239.10000,238.00000,45.00000,3.97900,8.48000,58.42600,213.24400,9.55200,7.47100,5.64700,17.61600,67.34700,15.05000,18.30100,73.20400,17.36300,58.84200,12.27000,32.55100,22.25800,446.20000,42.21600,30.92800,218.89100,527.95700,24.23200,12.43700,63.36800,14.91400,8.88300,11.75900,22.12200,32.66400,23.45800,522.31100,6.61600,111.21890,93.32280,110.40620,89.60230,82.26360,75.60650,94.25700,NaN,0.00000,107.00000,97.00000,107.00000,253.40000,291.60000,76.00000,75.00000,53.00000,69.00000,755.26700,974.15800,121.80000,1233.00000,1893.00000,4.10000,1.20000,1.70000,NaN
200406,2020.00000,3.10000,218.00000,240800.00000,178.84000,164.31000,203500.00000,17.90000,204.90000,6962.00000,1626.00000,891.30000,734.70000,901.80000,2117.60000,2316.60000,1417.70000,834.00000,6920.00000,6090.00000,197.10000,172.30000,162.10000,83.00000,27.00000,100.70000,38.00000,NaN,4.00000,4.20000,4.10000,65.00000,42.00000,2014.00000,1828.00000,215700.00000,263200.00000,1180.00000,255200.00000,201800.00000,190.38000,383.00000,2130.00000,2348.00000,3.90000,253000.00000,202000.00000,105.00000,642.00000,1247.00000,237.00000,37.00000,4.11300,8.38300,59.49800,217.20900,9.31000,8.06800,5.56400,17.52200,69.32800,14.77700,17.65300,76.32700,16.99600,59.95400,12.59900,32.73200,20.65400,449.72800,41.82300,30.83300,222.77300,533.34400,24.26100,12.76400,65.21500,14.69700,8.61300,12.11500,20.48300,32.51300,22.76400,527.78000,6.73800,110.34500,91.84660,106.47470,88.65090,85.03850,75.98960,93.62410,NaN,1098.00000,107.00000,106.00000,108.00000,261.70000,288.10000,75.00000,74.00000,52.00000,68.00000,760.29900,983.07200,119.50000,1229.00000,1857.00000,3.60000,1.00000,1.50000,NaN
200407,2112.00000,3.50000,243.00000,237600.00000,181.53000,166.39000,204600.00000,18.60000,205.50000,6977.00000,1632.70000,898.60000,734.10000,904.30000,2130.60000,2309.30000,1415.40000,836.00000,6840.00000,6000.00000,185.90000,182.00000,159.00000,89.00000,21.00000,102.20000,38.40000,NaN,3.60000,4.40000,4.30000,67.00000,38.00000,2114.00000,2002.00000,212400.00000,279200.00000,1088.00000,252100.00000,200800.00000,192.01000,400.00000,2200.00000,2443.00000,4.50000,250000.00000,201000.00000,96.00000,592.00000,1286.50000,242.00000,36.00000,3.91100,8.29200,57.50300,218.26600,9.64500,7.81600,5.77100,18.89900,71.51300,15.29900,18.48300,75.54900,16.80100,57.77800,12.82700,32.62700,22.14100,457.15400,43.84700,30.80700,224.03700,548.96500,25.82300,13.80100,67.60200,15.26800,8.50900,12.47800,21.97300,34.20200,22.99100,543.19400,6.92400,110.61870,93.11890,109.22440,89.58150,96.18190,86.92890,94.77070,NaN,0.00000,107.00000,109.00000,109.00000,256.40000,289.20000,74.00000,74.00000,49.00000,67.00000,782.08200,1006.11900,121.00000,1247.00000,1881.00000,4.10000,0.90000,2.10000,NaN
200408,2056.00000,4.40000,302.00000,236600.00000,183.50000,168.03000,202500.00000,19.10000,201.80000,7003.00000,1634.80000,903.40000,731.40000,908.80000,2144.20000,2315.10000,1421.50000,825.00000,6700.00000,5870.00000,185.20000,185.90000,176.60000,89.00000,26.00000,102.00000,38.20000,NaN,3.70000,4.50000,4.50000,63.00000,35.00000,2058.00000,2024.00000,218100.00000,272200.00000,1175.00000,247500.00000,197300.00000,193.35000,405.00000,2200.00000,2502.00000,4.30000,246000.00000,198000.00000,102.00000,593.00000,1278.20000,251.00000,40.00000,3.71700,8.14900,56.84000,214.85600,9.77000,8.45100,5.96400,18.24200,68.18700,15.79200,18.15900,74.49100,16.94100,57.10600,13.14600,32.33400,22.66100,456.20400,42.56000,37.28700,220.82000,557.52000,25.18400,12.77000,64.46900,15.74800,8.79200,12.82600,22.52500,32.79000,28.83500,551.55600,6.94200,111.87200,93.79280,109.25230,90.36680,83.53810,76.63400,94.78870,NaN,0.00000,113.00000,111.00000,106.00000,251.80000,297.50000,78.00000,76.00000,53.00000,70.00000,792.90400,1013.72400,121.90000,1238.00000,1911.00000,3.90000,1.30000,1.70000,NaN
200409,2041.00000,4.40000,292.00000,235900.00000,185.52000,169.65000,205300.00000,19.20000,199.80000,7029.00000,1650.50000,910.40000,740.10000,909.80000,2154.60000,2313.80000,1429.80000,798.00000,6680.00000,5880.00000,174.90000,164.00000,158.20000,90.00000,25.00000,103.00000,38.40000,NaN,4.00000,4.20000,4.20000,70.00000,33.00000,2039.00000,1905.00000,211600.00000,269200.00000,1214.00000,247500.00000,197200.00000,194.86000,410.00000,2060.00000,2352.00000,4.10000,246000.00000,198000.00000,94.00000,501.00000,1281.30000,253.00000,37.00000,4.08700,8.10900,54.23100,212.83800,9.53400,9.17600,6.06800,18.20300,69.71800,16.51000,17.75400,75.08000,16.69500,54.55200,13.67900,32.45600,23.39700,459.70600,42.16100,39.86200,218.90700,552.58400,25.11600,12.57100,65.63100,16.39700,8.58600,13.48000,23.19300,32.62700,30.68600,546.51600,6.91300,113.66300,94.11140,108.78340,90.82170,86.62040,81.44170,94.03800,NaN,0.00000,114.00000,107.00000,105.00000,254.30000,301.50000,75.00000,73.00000,51.00000,67.00000,793.38400,1012.29000,124.00000,1247.00000,1796.00000,3.90000,1.00000,2.00000,NaN
200410,2097.00000,4.40000,305.00000,231500.00000,187.44000,171.29000,195700.00000,16.00000,202.00000,7077.00000,1662.00000,918.30000,743.70000,915.30000,2171.90000,2327.70000,1429.70000,833.00000,6850.00000,6020.00000,174.50000,181.30000,165.10000,96.00000,20.00000,103.30000,38.20000,NaN,3.80000,4.30000,4.30000,62.00000,39.00000,2093.00000,2072.00000,229200.00000,289600.00000,1305.00000,247200.00000,196100.00000,196.26000,413.00000,2160.00000,2465.00000,3.90000,245000.00000,196000.00000,101.00000,490.00000,1293.80000,256.00000,41.00000,3.53800,7.70500,58.30300,212.71200,9.24100,8.66200,5.28800,18.64000,67.66000,17.29600,17.98900,73.56100,16.57900,58.57300,13.62600,31.90900,25.54800,459.29300,42.51900,37.66800,218.00000,556.26800,25.61500,11.72300,64.12200,17.25700,8.87400,13.45600,25.45900,33.27800,29.00500,550.98100,6.97500,114.80580,92.84330,105.53160,89.95280,89.42270,83.64610,95.63500,NaN,0.00000,114.00000,113.00000,107.00000,254.90000,297.60000,79.00000,76.00000,51.00000,69.00000,797.56200,1015.56200,126.10000,1264.00000,1839.00000,3.60000,0.90000,1.40000,NaN
200411,2079.00000,4.80000,339.00000,238500.00000,189.49000,173.08000,202200.00000,18.60000,207.00000,7091.00000,1664.90000,923.50000,741.40000,916.70000,2179.60000,2329.70000,1435.40000,852.00000,6960.00000,6110.00000,156.40000,138.10000,150.40000,97.00000,21.00000,103.90000,38.40000,NaN,4.00000,4.30000,4.40000,68.00000,35.00000,2093.00000,1782.00000,224500.00000,283200.00000,1179.00000,249100.00000,198800.00000,198.15000,418.00000,2190.00000,2529.00000,4.30000,248000.00000,199000.00000,84.00000,470.00000,1279.70000,258.00000,28.00000,3.91600,7.57300,62.90600,220.02100,9.69900,9.01700,5.55200,18.75800,67.76300,16.05000,18.03000,74.43800,16.14100,63.16900,13.75800,32.82100,27.63100,467.05000,43.34100,36.85500,225.57300,556.16000,25.81900,11.85500,63.84700,15.99500,8.56700,13.53500,27.52500,33.64300,27.83800,550.60800,7.06200,113.84100,91.90600,102.96500,89.33660,83.96720,77.00460,95.32750,NaN,53.00000,114.00000,113.00000,108.00000,260.50000,304.80000,78.00000,77.00000,51.00000,70.00000,797.63700,1023.21000,124.10000,1268.00000,1758.00000,2.60000,0.70000,1.30000,NaN
200412,2082.00000,3.90000,274.00000,245800.00000,191.76000,175.08000,208000.00000,18.70000,205.80000,7117.00000,1670.30000,927.40000,742.90000,918.00000,2200.30000,2328.10000,1438.40000,840.00000,6890.00000,6050.00000,155.20000,140.20000,184.10000,103.00000,21.00000,105.20000,38.60000,NaN,4.10000,3.90000,3.90000,68.00000,34.00000,2081.00000,2042.00000,229600.00000,284300.00000,1242.00000,252100.00000,200400.00000,199.83000,422.00000,1970.00000,2244.00000,4.10000,251000.00000,201000.00000,83.00000,477.00000,1237.10000,260.00000,28.00000,3.87900,7.67900,61.60600,218.88400,10.15400,8.37900,5.58700,18.28500,66.83800,17.23800,17.62000,75.01700,16.18800,61.89900,12.72500,33.06400,28.23500,465.60900,44.08900,36.07100,224.47100,572.07500,25.33300,12.08800,62.95900,17.16100,8.50800,12.59300,28.11900,33.93400,27.69200,566.48800,7.04900,110.17160,96.86110,109.08850,93.97830,79.19850,75.28590,95.16500,NaN,0.00000,109.00000,117.00000,109.00000,259.60000,305.50000,80.00000,78.00000,52.00000,71.00000,813.21300,1037.68400,124.20000,1280.00000,1921.00000,3.50000,1.10000,1.20000,NaN
200501,2139.00000,3.70000,277.00000,250600.00000,194.63000,177.55000,213100.00000,17.30000,203.00000,7095.00000,1671.70000,932.10000,739.60000,917.70000,2184.80000,2320.70000,1435.80000,898.00000,7100.00000,6200.00000,139.70000,142.90000,130.90000,106.00000,19.00000,101.70000,37.60000,NaN,4.30000,3.60000,3.60000,67.00000,43.00000,2136.00000,2144.00000,223100.00000,283000.00000,1203.00000,247000.00000,195100.00000,201.29000,441.00000,1870.00000,2147.00000,4.40000,247000.00000,197000.00000,92.00000,337.00000,1252.90000,267.00000,30.00000,3.70900,7.33700,59.63700,214.75600,9.69800,9.47800,5.51800,18.25900,66.49800,19.14600,17.68000,73.55700,15.47000,59.93500,11.90800,32.72700,27.65800,464.91400,46.60100,36.98100,220.27400,571.27300,25.01900,12.66400,62.78900,19.12100,8.13300,11.82600,27.57800,36.90300,27.50300,565.75500,6.76100,105.95060,95.66660,107.25470,92.88690,79.29210,86.10260,96.27860,NaN,883.00000,112.00000,122.00000,111.00000,266.20000,303.00000,78.00000,77.00000,50.00000,70.00000,815.91300,1036.18700,122.60000,1302.00000,1892.00000,3.50000,0.90000,1.60000,NaN
200502,2114.00000,4.20000,300.00000,249300.00000,197.78000,180.26000,213600.00000,18.30000,208.30000,7153.00000,1682.70000,938.00000,744.70000,918.70000,2218.80000,2333.10000,1441.50000,860.00000,6880.00000,6020.00000,149.40000,149.10000,132.00000,107.00000,24.00000,104.60000,38.20000,NaN,4.40000,4.00000,4.10000,67.00000,47.00000,2093.00000,2207.00000,237300.00000,289100.00000,1319.00000,249100.00000,196300.00000,202.72000,446.00000,2030.00000,2330.00000,4.30000,249000.00000,199000.00000,109.00000,351.00000,1270.30000,266.00000,38.00000,4.38300,7.69100,64.31800,221.04900,9.41200,8.55300,5.56900,17.86800,67.73200,18.88400,17.64700,75.01800,15.93900,64.76500,12.50500,32.72200,28.13600,472.84500,47.96600,35.37200,226.61800,583.64700,24.06600,12.92300,63.34900,18.87000,8.24900,12.34800,28.01600,38.55300,26.81900,578.07900,6.19900,104.35850,97.26520,109.99400,94.18670,89.36090,86.26160,97.00280,NaN,0.00000,120.00000,125.00000,112.00000,278.70000,317.10000,79.00000,76.00000,50.00000,69.00000,829.87500,1056.49200,124.50000,1322.00000,1908.00000,4.10000,1.30000,1.80000,NaN
200503,2062.00000,3.70000,267.00000,250800.00000,201.33000,183.28000,212500.00000,17.90000,210.30000,7181.00000,1683.40000,942.50000,740.90000,926.10000,2234.00000,2337.30000,1442.80000,859.00000,6960.00000,6100.00000,190.50000,156.20000,135.70000,105.00000,29.00000,104.70000,38.10000,NaN,4.40000,4.00000,4.00000,78.00000,51.00000,2021.00000,1864.00000,229300.00000,289600.00000,1328.00000,254600.00000,201500.00000,204.81000,445.00000,2030.00000,2297.00000,4.10000,254000.00000,203000.00000,127.00000,487.00000,1278.20000,258.00000,47.00000,3.81200,7.55100,62.69600,222.58200,9.37500,9.11600,5.62100,17.86200,68.09100,18.35900,18.01200,76.99000,15.39400,63.02300,13.67500,32.75100,28.75900,474.54300,46.84400,35.48000,228.20200,590.71900,24.23400,13.56500,64.27900,18.32200,7.84200,13.51700,28.65000,37.46900,26.36500,585.09800,6.37100,106.77940,95.05370,109.00260,91.67110,88.27840,83.62680,96.01400,NaN,62.00000,122.00000,132.00000,112.00000,277.30000,315.20000,79.00000,76.00000,52.00000,70.00000,837.05900,1065.26200,123.80000,1311.00000,1787.00000,3.80000,1.40000,1.70000,NaN
200504,2150.00000,4.10000,304.00000,260400.00000,203.81000,185.49000,222500.00000,16.60000,212.00000,7266.00000,1692.10000,947.90000,744.20000,938.20000,2260.50000,2374.70000,1445.30000,885.00000,7120.00000,6230.00000,193.20000,184.60000,150.70000,103.00000,28.00000,108.40000,38.90000,NaN,4.40000,4.20000,4.20000,78.00000,45.00000,2148.00000,2061.00000,236300.00000,289100.00000,1260.00000,260900.00000,213500.00000,206.57000,445.00000,2170.00000,2474.00000,4.30000,261000.00000,214000.00000,116.00000,548.00000,1311.90000,260.00000,43.00000,3.62500,7.37600,61.43800,222.87600,9.32300,7.69500,5.64000,17.53100,69.04800,18.63300,19.16600,79.30100,14.79200,62.01200,12.99600,32.72400,28.03200,477.03700,47.55200,36.00500,228.51600,581.32800,24.26400,14.22600,65.42200,18.62100,7.41600,12.87000,27.93900,38.22900,28.31000,575.68800,6.73300,111.03440,96.29330,105.81630,93.91060,93.77960,90.43570,97.71500,NaN,294.00000,130.00000,138.00000,115.00000,277.00000,307.00000,76.00000,73.00000,50.00000,67.00000,829.84900,1058.36500,127.00000,1324.00000,1927.00000,4.10000,1.10000,1.50000,NaN
200505,2085.00000,4.30000,326.00000,263100.00000,206.08000,187.55000,225000.00000,16.70000,217.50000,7294.00000,1695.30000,953.00000,742.30000,947.00000,2283.20000,2368.40000,1449.70000,901.00000,7080.00000,6180.00000,193.10000,197.90000,176.30000,106.00000,32.00000,107.60000,38.50000,NaN,3.80000,4.30000,4.30000,79.00000,44.00000,2111.00000,2025.00000,228300.00000,287400.00000,1286.00000,265200.00000,215800.00000,208.24000,450.00000,2230.00000,2556.00000,4.20000,265000.00000,217000.00000,120.00000,582.00000,1334.20000,263.00000,44.00000,3.61800,7.72600,62.19800,228.73200,8.12600,11.05000,5.46300,17.05000,70.50300,18.76800,19.79800,80.32400,14.83600,62.55000,11.92600,33.99700,27.17900,484.17000,46.07400,40.48500,234.19500,594.41600,24.01900,14.48300,66.88500,18.73900,7.11000,11.82200,27.05100,37.94700,29.43600,588.95300,6.96800,113.45460,96.54270,108.63410,93.55890,90.80830,89.48430,97.94150,NaN,252.00000,135.00000,138.00000,119.00000,282.20000,320.80000,77.00000,76.00000,53.00000,70.00000,844.39100,1078.58600,125.40000,1322.00000,2103.00000,3.50000,1.40000,1.40000,NaN
200506,2178.00000,4.20000,328.00000,267800.00000,208.22000,189.53000,231800.00000,18.50000,218.40000,7333.00000,1702.70000,958.80000,743.90000,966.20000,2293.40000,2370.90000,1456.00000,932.00000,7180.00000,6250.00000,211.90000,192.80000,171.00000,103.00000,31.00000,108.40000,38.60000,NaN,4.00000,4.50000,4.50000,83.00000,40.00000,2188.00000,2068.00000,226100.00000,279600.00000,1274.00000,276100.00000,229000.00000,210.01000,455.00000,2350.00000,2678.00000,4.30000,275000.00000,229000.00000,115.00000,662.00000,1355.30000,271.00000,44.00000,3.71300,7.59000,63.13800,231.14500,8.45300,10.15800,5.76800,17.45700,68.26900,18.93400,20.22200,81.03900,14.67200,63.38800,11.66200,33.67700,27.67100,483.17000,45.71100,39.29600,236.91300,606.33500,24.35200,14.04700,64.55600,18.75300,7.08100,11.28400,27.54800,37.25800,29.13700,600.56600,6.89500,111.93070,97.66650,108.69380,94.94050,76.20890,90.40010,97.14940,NaN,0.00000,137.00000,144.00000,119.00000,302.90000,329.90000,80.00000,77.00000,55.00000,72.00000,852.59100,1089.50500,125.80000,1329.00000,1965.00000,3.60000,1.00000,1.70000,NaN
200507,2203.00000,5.40000,406.00000,264900.00000,210.28000,191.38000,227900.00000,18.30000,218.20000,7353.00000,1709.50000,964.70000,744.80000,965.00000,2302.90000,2375.40000,1464.70000,901.00000,7140.00000,6240.00000,185.50000,187.60000,158.50000,103.00000,27.00000,107.80000,38.30000,NaN,3.70000,4.50000,4.60000,82.00000,45.00000,2206.00000,2054.00000,229200.00000,289300.00000,1389.00000,275500.00000,227700.00000,212.06000,464.00000,2350.00000,2756.00000,4.20000,274000.00000,228000.00000,117.00000,595.00000,1383.50000,275.00000,45.00000,3.72300,7.88300,63.09200,230.62800,8.47900,9.88000,5.82200,17.81400,69.16400,19.01000,20.53200,80.71000,14.75200,63.50400,11.98600,35.20800,27.68900,484.52800,43.94700,39.40900,236.45000,625.16300,24.65600,13.83700,65.44100,18.90000,6.87000,11.81400,27.58900,35.46800,29.52900,619.34200,6.84300,108.51370,95.06340,104.07210,92.84390,88.55490,90.13630,97.89040,NaN,60.00000,135.00000,156.00000,118.00000,299.00000,330.70000,77.00000,76.00000,55.00000,70.00000,873.24200,1109.69100,126.90000,1338.00000,1886.00000,3.80000,1.20000,1.70000,NaN
200508,2219.00000,5.00000,381.00000,264800.00000,212.26000,193.31000,228800.00000,18.40000,219.50000,7394.00000,1718.70000,964.80000,753.90000,966.40000,2319.40000,2389.30000,1471.50000,923.00000,7230.00000,6310.00000,208.00000,192.00000,178.30000,103.00000,25.00000,108.30000,38.30000,NaN,3.70000,4.70000,4.70000,87.00000,47.00000,2205.00000,2095.00000,240100.00000,295000.00000,1255.00000,276200.00000,229600.00000,213.69000,476.00000,2460.00000,2841.00000,4.50000,275000.00000,229000.00000,110.00000,647.00000,1398.20000,287.00000,38.00000,3.97600,8.20200,64.04900,232.06100,8.20200,9.38000,5.79100,18.15200,70.46600,19.13700,19.92800,80.76300,15.10200,64.34900,12.68600,35.88700,29.20700,489.66000,43.95200,38.51300,237.85200,630.12200,25.33100,14.75500,66.49000,19.05100,6.90000,12.43900,29.02400,35.75000,29.13400,624.33100,7.17800,106.45810,95.31430,104.96780,92.99200,92.09820,90.02750,98.17100,NaN,0.00000,144.00000,161.00000,122.00000,295.10000,323.10000,77.00000,73.00000,50.00000,67.00000,881.93000,1119.78200,126.70000,1356.00000,1952.00000,3.50000,1.20000,1.40000,NaN
200509,2263.00000,5.00000,382.00000,261600.00000,214.97000,195.62000,226200.00000,17.30000,220.50000,7415.00000,1721.70000,967.60000,754.10000,965.50000,2343.30000,2384.90000,1475.20000,913.00000,7250.00000,6340.00000,193.70000,187.90000,172.00000,107.00000,25.00000,109.50000,38.50000,NaN,3.80000,4.50000,4.60000,92.00000,36.00000,2240.00000,2151.00000,240400.00000,299600.00000,1244.00000,272700.00000,225400.00000,215.68000,487.00000,2390.00000,2772.00000,4.70000,271000.00000,225000.00000,99.00000,549.00000,1413.20000,292.00000,38.00000,3.39300,7.44100,65.77400,232.50400,8.00000,9.55400,5.37400,18.14600,70.74400,18.42200,20.00400,80.66700,15.11100,66.02200,13.45300,37.27800,29.35900,495.68700,45.94800,38.49000,237.87900,636.05200,25.56400,14.27000,67.35200,18.37400,7.67000,13.28500,29.04800,37.94800,28.93600,630.67700,7.41800,107.79940,97.38810,105.83380,95.41300,94.43990,88.97910,99.58870,NaN,636.00000,139.00000,179.00000,124.00000,299.40000,332.30000,70.00000,72.00000,49.00000,65.00000,893.86000,1131.73900,125.90000,1377.00000,1922.00000,3.40000,0.80000,1.90000,NaN
200510,2170.00000,5.20000,388.00000,263400.00000,217.45000,197.87000,226200.00000,16.10000,220.70000,7460.00000,1736.00000,972.80000,763.20000,963.30000,2371.10000,2389.50000,1482.00000,888.00000,7100.00000,6210.00000,176.00000,180.40000,175.70000,110.00000,25.00000,110.60000,38.60000,NaN,4.00000,4.80000,4.80000,84.00000,39.00000,2131.00000,2065.00000,243900.00000,293600.00000,1336.00000,274600.00000,229200.00000,216.88000,490.00000,2480.00000,2868.00000,4.50000,273000.00000,229000.00000,105.00000,498.00000,1405.50000,298.00000,40.00000,3.40700,7.87600,65.23700,230.97000,7.89900,8.62600,5.81700,18.20000,73.08000,18.58700,20.35300,80.56200,15.28000,65.68700,13.71000,35.88500,29.49200,496.42100,45.18600,39.07400,236.78700,649.24200,25.90900,14.22900,69.67200,18.51000,7.40500,13.52900,29.29400,37.28600,30.44800,643.42600,7.70800,110.95920,100.14030,106.88230,98.64400,90.87810,91.14580,101.51090,NaN,0.00000,137.00000,186.00000,125.00000,297.80000,338.60000,73.00000,74.00000,51.00000,68.00000,908.87700,1145.66300,123.70000,1376.00000,1962.00000,2.80000,0.90000,0.90000,NaN
200511,2218.00000,5.70000,424.00000,261900.00000,219.93000,200.13000,224600.00000,15.20000,222.20000,7524.00000,1758.20000,985.70000,772.50000,973.40000,2385.20000,2407.10000,1484.10000,887.00000,7030.00000,6140.00000,162.90000,160.70000,162.80000,112.00000,23.00000,113.80000,39.30000,NaN,4.00000,4.90000,5.00000,85.00000,33.00000,2191.00000,2147.00000,237900.00000,294400.00000,1214.00000,272500.00000,225200.00000,218.31000,502.00000,2500.00000,2924.00000,5.00000,271000.00000,225000.00000,86.00000,466.00000,1402.60000,311.00000,29.00000,3.36000,7.88500,65.63900,231.96000,7.29800,7.24400,5.38100,18.10900,73.93100,19.61300,21.52900,81.99900,15.91000,65.95000,13.65100,35.03500,29.79100,501.33300,44.59800,39.25600,237.34100,655.64400,26.03500,14.47400,70.57100,19.55900,8.02500,13.48600,29.59000,37.29900,32.01300,650.26400,7.92600,113.20470,104.68790,110.30080,103.55000,93.88300,91.03200,102.06670,NaN,35.00000,140.00000,191.00000,123.00000,302.90000,345.60000,65.00000,67.00000,46.00000,61.00000,919.63700,1156.97700,120.60000,1395.00000,1907.00000,3.00000,0.80000,1.50000,NaN
